Time,"Country Name","Access to clean fuels and technologies for cooking (% of population)","Total greenhouse gas emissions including LULUCF (Mt CO2e)","Total natural resources rents (% of GDP)","Renewable electricity output (% of total electricity output)","Renewable energy consumption (% of total final energy consumption)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","Level of water stress: freshwater withdrawal as a proportion of available freshwater resources","Combustible renewables and waste (% of total energy)","Annual freshwater withdrawals, total (% of internal resources)","Alternative and nuclear energy (% of total energy use)","Arable land (% of land area)","Renewable internal freshwater resources per capita (cubic meters)","Population density (people per sq. km of land area)","Terrestrial and marine protected areas (% of total territorial area)","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)"
2022,"Philippines","59.1","291.7647","NA","NA","NA","NA","27.83151711","17.7435704256704","19.0056142943633","16.05","18.7476942683704","4203.06920924684","382.21262367106","3.7","4.47873775834073"
2022,"Poland","100","358.7171","NA","NA","NA","NA","32.48528903","10.916535935424","17.509328358209","2.63","36.4761998105133","1455.66143531096","120.297131562612","38","67.8903005737595"
2022,"Portugal","100","55.449","NA","NA","NA","NA","12.31571228","17.4847709687531","16.1303421052632","11.27","10.1801483752085","3641.8239327635","113.904957775507","17.2","37.5236935146263"
2022,"Puerto Rico (US)","NA","NA","NA","NA","2.5","NA","19.53561063","NA","12.3239436619718","NA","5.65952649379932","2204.8751341946","363.03686583991","2.1","109.093607840941"
2022,"Qatar","100","NA","NA","NA","NA","NA","431.0344828","0.014492144611131","446.428571428571","0.12","1.82767624020888","21.0737607970096","231.273542210618","5.8","683.632145414841"
2022,"Romania","100","65.1233","NA","NA","NA","NA","7.63130793","13.7405025414933","19.2331288343558","15.51","35.6875869262865","2224.84686722347","82.7907771210014","24.4","28.3118824937957"
2022,"Russian Federation","99.4","1421.5646","NA","NA","NA","NA","4.122242749","1.27812258911488","1.50324675324675","9.45","7.42809828740168","29895.2557456279","8.80735653394086","8.6","22.903510597926"
2022,"Rwanda","8.3","0.3848","NA","NA","79.9","NA","20.1986755","87.4420677361854","6.42105263157895","0.97","50.2005391163356","695.918183463079","553.345358735306","9.1","21.224301150706"
2022,"Samoa","39.6","-0.1325","NA","NA","35.9","NA","NA","NA","NA","NA","4.06115107913669","NA","77.4320143884892","0.3","NA"
2022,"San Marino","100","NA","NA","NA","NA","NA","NA","NA","NA","NA","33.0833333333333","NA","562.583333333333","NA","NA"
2022,"Sao Tome and Principe","4.1","-0.2232","NA","NA","42.5","NA","1.876146789","NA","1.87614678899083","NA","4.16666666666667","9633.01738803827","235.734375","0.2","7.76427316358245"
2022,"Saudi Arabia","100","777.9788","NA","NA","NA","NA","974.1666667","0.00328298179138021","974.166666666667","0.09","1.59577287888021","74.5915552911147","14.9673785522564","4.5","36.7536812070482"
2022,"Senegal","32.3","15.7936","NA","NA","NA","NA","16.2764487","34.3510175414554","11.8666666666667","1.53","19.893003687737","1461.66503022502","91.6797538046019","15.5","8.2628516065143"
2022,"Serbia","82.9","NA","NA","NA","NA","NA","5.737631015","10.4332517964063","60.5566789580112","5.09","30.9192531811155","1261.46962787171","79.2537638244738","8.1","10.2858502013969"
2022,"Seychelles","100","1.1505","NA","NA","1.9","NA","NA","NA","NA","NA","0.326086956521739","NA","260.604347826087","32.8","168.445614058517"
2022,"Sierra Leone","1","NA","NA","NA","71.6","NA","0.495794393","NA","0.132625","NA","21.9451371571072","19331.1261214621","114.66898032696","5.1","42.0115763200051"
2022,"Singapore","100","71.8779","NA","NA","NA","NA","33.25522267","2.12197317430986","33.2552226666667","0.25","0.779944289693593","106.439180120283","7851.00557103064","2.5","1927.27074447598"
2022,"Sint Maarten (Dutch part)","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","1239.38235294118","8.2","NA"
2022,"Slovak Republic","100","38.1694","NA","NA","NA","NA","2.425230293","11.3502333731422","4.47320253968254","27.31","27.5166389351082","2319.6935353455","112.973211314476","37.6","182.648485974506"
2022,"Slovenia","100","12.8987","NA","NA","NA","NA","5.591615957","10.9453198093173","4.42956614890198","28.11","8.89185753163425","8839.64402796112","104.888460698039","40.1","64.5547880172573"
2022,"Solomon Islands","8.7","16.9238","NA","NA","50.1","NA","NA","NA","NA","NA","0.821722043586995","57229.4786868203","27.9051804215791","0.2","NA"
2022,"Somalia, Fed. Rep.","4.8","49.7124","NA","NA","95.4","NA","24.52774059","NA","54.9666666666667","NA","1.75343513884018","337.042732018953","28.3767924889215","0","2.4845988127687"
2022,"South Africa","89.4","476.3196","NA","NA","NA","NA","67.59526097","3.60539181019464","47.1205357142857","4.01","9.89209374407505","718.197209579404","51.4210899438624","12.7","17.0908596330479"
2022,"South Sudan","0","NA","NA","NA","NA","NA","4.226075787","26.2029567783044","2.53076923076923","0.4","3.789502001804","2359.09467745596","17.4405029038026","15.5","NA"
2022,"Spain","100","253.4434","NA","NA","NA","NA","43.25403923","6.77111182071904","26.0971223021583","22.92","23.3945131872425","2327.03642577919","95.626963633201","17.9","46.357567844923"
2022,"Sri Lanka","35.5","19.1895","NA","NA","NA","NA","90.78541374","39.3435396870839","24.5189393939394","6.72","22.1791141286777","2380.41567106983","358.567733591982","3.4","6.91018097335529"
2022,"St. Kitts and Nevis","100","0.0285","NA","NA","1.5","NA","50.83333333","NA","50.8333333333333","NA","19.2307692307692","513.819606499818","179.65","4.5","80.4943364512118"
2022,"St. Lucia","92.5","0.2054","NA","NA","9.7","NA","14.3","NA","14.3","NA","4.37704918032787","1678.03066321365","293.083606557377","0.9","46.7759855654927"
2022,"St. Martin (French part)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","577.4","92","NA"
2022,"St. Vincent and the Grenadines","90","0.0901","NA","NA","5.1","NA","7.9","NA","7.9","NA","5.12820512820513","979.950218528899","261.65641025641","0.5","110.107502913926"
2022,"Sudan","65.6","145.7466","NA","NA","NA","NA","118.6563877","64.4686923736478","673.375","4.99","11.2392933618844","80.9989667366808","26.4364807280514","2.8","1.78433710592101"
2022,"Suriname","95.5","-14.1385","NA","NA","NA","NA","3.950609365","2.18881565895915","0.622121212121212","7.38","0.311511709631712","158866.686779082","3.88245766041872","8.5","7.16485168833519"
2022,"Sweden","100","14.8491","NA","NA","NA","NA","3.582972583","30.6840042562606","1.45204678362573","50.89","6.20703201728541","16305.9942837478","25.7487256923983","15.5","231.778256085202"
2022,"Switzerland","100","42.0702","NA","NA","NA","NA","6.498855835","12.4682275792486","4.21782178217822","40.9","10.0380287033819","4602.89335141678","222.150599739861","12.1","466.69496992655"
2022,"Syrian Arab Republic","90.5","40.1651","NA","NA","NA","NA","124.3601389","0.0793051094480692","195.799214806506","0.72","23.955780645864","317.51157824312","122.323002777324","0.7","1.145712177826"
2022,"Tajikistan","86.1","20.3287","NA","NA","NA","NA","69.94326428","NA","16.7065868263473","44.84","6.04366308811874","6232.43138874796","73.3642337344189","22.3","1.27326318989104"
2022,"Tanzania","9.2","131.3218","NA","NA","NA","NA","12.96324081","75.9542127295174","6.17142857142857","0.93","15.2432829081057","1298.06268316881","73.0546635809438","31.2","12.955056742178"
2022,"Thailand","86.1","350.5038","NA","NA","NA","NA","23.01393518","17.1511089922133","25.5253663533918","0.97","31.0307502593513","3129.69917514423","140.412474309538","13.3","7.85961129626149"
2022,"Timor-Leste","17.7","0.5374","NA","NA","11.4","NA","28.26821032","NA","14.2665855143031","NA","7.49831876260928","5999.43766682855","92.0843981170141","5.2","1.84424616772603"
2022,"Togo","11.9","39.9959","NA","NA","NA","NA","3.391634981","80.232249297384","1.93913043478261","0.38","48.7221915793344","1265.16297829486","167.121492921493","22.1","35.1672471045519"
2022,"Tonga","89.5","-1.6627","NA","NA","2.3","NA","NA","NA","NA","NA","27.7777777777778","NA","145.891666666667","0.1","NA"
2022,"Trinidad and Tobago","100","32.6102","NA","NA","NA","NA","20.32648126","0.0836482022765621","8.75520833333333","0","4.87329434697856","2811.52873213965","266.238791423002","2","63.8695840365962"
2022,"Tunisia","99.9","29.0052","NA","NA","NA","NA","98.11339918","9.57005361703705","92.1096543504172","1.05","18.2241246138002","346.141132837828","78.0080715756952","5.2","12.4941153234981"
2022,"Turkiye","95.1","542.4483","NA","NA","NA","NA","47.88653346","3.25266000676115","28.4007224669604","14.83","26.2632693632005","2671.21949159915","110.416580694619","5.7","18.5265722370553"
2022,"Turkmenistan","99.8","98.9505","NA","NA","NA","NA","135.2138073","0.0227251374078076","1867.97153024911","0","3.42689336709723","194.323996607006","15.3856808460835","3.2","2.08022294743361"
2022,"Turks and Caicos Islands","NA","NA","NA","NA","0.8","NA","NA","NA","NA","NA","1.05263157894737","NA","48.26","0.4","NA"
2022,"Tuvalu","75.2","0.004","NA","NA","5.2","NA","NA","NA","NA","NA","NA","NA","333.066666666667","0","NA"
2022,"Uganda","0.6","109.5495","NA","NA","90.9","NA","5.82799634","89.4941113490365","1.63333333333333","1.93","34.4105326152005","824.302657389021","235.950124675843","16.1","69.3048930763328"
2022,"Ukraine","94.9","200.6059","NA","NA","NA","NA","6.298134232","6.09919120293079","8.82196007259528","28.83","56.8243010010356","1342.30588076631","70.8470245081118","12.3","14.8757257729379"
2022,"United Arab Emirates","100","266.5592","NA","NA","NA","NA","1509.933333","0.047323761647504","1509.93333333333","7.24","0.709433962264151","14.8883714573244","141.861123627147","15.9","189.888208947633"
2022,"United Kingdom","100","399.9596","NA","NA","NA","NA","14.35464621","9.3970302154864","5.80620689655172","13.76","24.9704873310462","2144.84350038459","279.436200553879","39.9","382.889346811453"
2022,"United States","100","5124.4239","NA","NA","NA","NA","28.15525982","4.8268759416496","15.7661462029808","13.72","16.5679749153313","8436.68822791378","36.5149212564854","15.9","48.2643958496726"
2022,"Uruguay","100","33.0863","NA","NA","NA","NA","12.05201437","40.0570926087163","4.88877806399132","17.11","12.0871328990972","27190.3171800633","19.3744314935436","2.4","13.7130134599165"
2022,"Uzbekistan","77.8","207.839","NA","NA","NA","NA","123.0283912","0.00405672087336253","262.545899632803","1.23","9.14213483656037","467.672831084959","79.2892236957962","5.8","2.9129767564397"
2022,"Vanuatu","6.4","-6.2783","NA","NA","25","NA","NA","NA","NA","NA","1.64068908941756","31944.1871162705","25.6805578342904","0.1","NA"
2022,"Venezuela, RB","95","-141.0057","NA","NA","NA","NA","7.540366667","0.895113931141293","2.81007453416149","13.32","2.94767870302137","28532.9286123494","31.9857343688","39","NA"
2022,"Viet Nam","98.1","434.1386","NA","NA","NA","NA","18.13031538","9.20893645555136","22.7761393355962","11.25","21.5455493907711","3605.71466951135","318.032648542413","2.9","4.40510894966729"
2022,"Virgin Islands (U.S.)","NA","NA","NA","NA","5.9","NA","NA","NA","NA","NA","2.57142857142857","NA","301.18","1","NA"
2022,"West Bank and Gaza","NA","NA","NA","NA","15.4","NA","NA","NA","NA","NA","6.95435684647303","NA","837.114024896266","8.4","NA"
2022,"Yemen, Rep.","48.3","31.288","NA","NA","NA","NA","169.7619048","5.31080921869477","169.761904761905","1.64","2.19330643786579","54.9409207198328","72.395924010834","0.6","NA"
2022,"Zambia","9","-3.8134","NA","NA","NA","NA","2.835497836","74.0912993279853","1.96009975062344","9.18","5.11171794078478","3979.56863659284","27.1095091405588","41.3","16.6511477189501"
2022,"Zimbabwe","30.8","45.0696","NA","NA","NA","NA","46.09162031","44.6803272546927","40.0463245921697","7.59","10.4004932144242","762.957077254569","41.5382086079876","27.2","4.47900482841792"
,"","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","",""
Data from database: World Development Indicators,"","","","","","","","","","","","","","","",""
Last Updated: 10/07/2025,"","","","","","","","","","","","","","","",""
Code,"License Type","Indicator Name","Short definition","Long definition","Source","Topic","Dataset","Unit of measure","Periodicity","Reference period","Aggregation method","Statistical concept and methodology","Development relevance","Limitations and exceptions","Other notes","License URL"
EG.CFT.ACCS.ZS,"CC BY-4.0","Access to clean fuels and technologies for cooking  (% of population)","Access to clean fuels and technologies for cooking is the proportion of total population primarily using clean cooking fuels and technologies for cooking. Under WHO guidelines, kerosene is excluded from clean cooking fuels.","Access to clean fuels and technologies for cooking is the proportion of total population primarily using clean cooking fuels and technologies for cooking. Under WHO guidelines, kerosene is excluded from clean cooking fuels.","Tracking SDG 7: The Energy Progress Report, International Energy Agency (IEA), note: License: Creative Commons Attribution—NonCommercial 3.0 IGO (CC BY-NC 3.0 IGO);
International Renewable Energy Agency (IRENA), note: Tracking SDG 7: The Energy Progress Report;
United Nations (UN), note: Tracking SDG 7: The Energy Progress Report, publisher: UN Statistics Division;
World Bank (WB), note: Tracking SDG 7: The Energy Progress Report;
World Health Organization (WHO), note: Tracking SDG 7: The Energy Progress Report","Environment: Energy production & use","WDI","% (share) of population","Annual","2000-2022","Weighted average","Methodology: Data for access to clean fuels and technologies for cooking are based on the World Health Organization’s (WHO) Global Household Energy Database. They are collected among different sources: only data from nationally representative household surveys (including national censuses) were used. Survey sources include Demographic and Health Surveys (DHS) and Living Standards Measurement Surveys (LSMS), Multi-Indicator Cluster Surveys (MICS), the World Health Survey (WHS), other nationally developed and implemented surveys, and various government agencies (for example, ministries of energy and utilities). Trends in the proportion of the population using each fuel type are estimated using a single multivariate hierarchical model, with urban and rural disaggregation. Estimates for overall ‘polluting’ fuels (unprocessed biomass, charcoal, coal, and kerosene) and ‘clean’ fuels (gaseous fuels, electricity, as well as an aggregation of any other clean fuels like alcohol) are produced by aggregating estimates of relevant fuel types. The model was used to derive clean fuel use estimates for 191 countries (ref. Stoner, O., Shaddick, G., Economou, T., Gumy, S., Lewis, J., Lucio, I., Ruggeri, G. and Adair-Rohani, H. (2020), Global household energy model: a multivariate hierarchical approach to estimating trends in the use of polluting and clean fuels for cooking. J. R. Stat. Soc. C, 69: 815-839). Countries classified by the World Bank as high income (57 countries) in the 2022 fiscal year are assumed to have universal access to clean fuels and technologies for cooking.","","","","https://datacatalog.worldbank.org/public-licenses#cc-by"
EN.GHG.ALL.LU.MT.CE.AR5,"CC BY-4.0","Total greenhouse gas emissions including LULUCF (Mt CO2e)","A measure of annual emissions of the six greenhouse gases (GHG) covered by the Kyoto Protocol (carbon dioxide (CO2), methane (CH4), nitrous oxide (N2O), hydrofluorocarbons (HFCs), perfluorocarbons (PFCs), and sulphurhexafluoride (SF6)) from the energy, industry, waste, agriculture, and land use, land use changes, and forestry (LULUCF) sectors, standardized to carbon dioxide equivalent values. The measure is standardized to carbon dioxide equivalent values using the Global Warming Potential (GWP) factors of IPCC's 5th Assessment Report (AR5).","A measure of annual emissions of the six greenhouse gases (GHG) covered by the Kyoto Protocol (carbon dioxide (CO2), methane (CH4), nitrous oxide (N2O), hydrofluorocarbons (HFCs), perfluorocarbons (PFCs), and sulphurhexafluoride (SF6)) from the energy, industry, waste, agriculture, and land use, land use changes, and forestry (LULUCF) sectors, standardized to carbon dioxide equivalent values. The measure is standardized to carbon dioxide equivalent values using the Global Warming Potential (GWP) factors of IPCC's 5th Assessment Report (AR5).","EDGAR (Emissions Database for Global Atmospheric Research) Community GHG Database, Joint Research Centre (JRC) - European Commission, uri: https://edgar.jrc.ec.europa.eu/dataset_ghg2032, publisher: JRC European Commission, date published: 2024;
European Forest Observatory, uri: https://edgar.jrc.ec.europa.eu/dataset_ghg2032, publisher: JRC European Commission, date published: 2024","Environment: Emissions","WDI","Mt CO2eq","Annual","1990-2023","Sum","Methodology: EDGAR compiles data from multiple authoritative sources, including: International Energy Agency (IEA) – Energy consumption data, United Nations Framework Convention on Climate Change (UNFCCC) – National GHG inventories, Food and Agriculture Organization (FAO) – Agricultural emissions, World Bank & National Statistics Offices – Socioeconomic and industrial data, Scientific Literature & IPCC Guidelines – Emission factors and methodologies. 




EDGAR follows the IPCC (Intergovernmental Panel on Climate Change) Guidelines for National Greenhouse Gas Inventories to estimate emissions. The core equation is:




?? =??×????




Where:




E = Total emissions (kg, tons, or CO2-equivalent)




A = Activity data (e.g., fuel consumption, production levels)




EF = Emission factor (kg of pollutant per unit of activity)









Depending on the pollutant, different tiers of complexity are used:




Tier 1 – Default IPCC emission factors (simple estimation)




Tier 2 – Country/region-specific emission factors




Tier 3 – Detailed process-based models (highest accuracy)","Anthropogenic (human-caused) emissions of global greenhouse gases, including carbon dioxide (CO2), methane (CH4), nitrous oxide (NO2) and F-gases, lead to an increase of the concentration of greenhouse gases in the atmosphere, which in turn causes atmospheric warming by trapping heat in the atmosphere (greenhouse gas effect). Atmospheric warming leads to climatic changes causing more frequent and extreme weather events and higher temperatures globally, leading to large impacts across the globe and particularly in developing countries that often have a limited means to adapt and build resilience. The international scientific community has warned that emissions need to decline to net zero by the middle of the 21st century to limit global warming to well below a 2deg C increase and help avoid the most consequential climate change impacts. 













Climate change is having a disproportionate impact on developing countries and if unabated will not only reverse past development progress and hinder poverty reduction but will also make future development more costly. Country level assessments of the potential climate change impacts on specific developing countries, performed as part of the World Bank’s Country Climate and Development Reports (CCDRs), show that climate change will have a significant impact on developing countries’ economies, ranging from about 0.5% of GDP for higher income developing countries to over 13% for the lowest income developing countries. The costs of partial adaptation to these changes will be significant as well -- ranging between 1 and 10% of developing countries’ GDP.","Global GHG emissions are currently not directly measurable, but approaches for their estimation exist, and numerous sources exist to supply data for this indicator. Reputable scientific organizations produce these data for use for research, policy analysis, climate negotiations, and broader public communications. The estimated accuracy from fossil fuel combustion and industrial processes are quite high, as quantities of fossil fuels and other emissive materials (such as cement and steel) produced are well known. For these sectors, emissions estimates are roughly accurate to within 10% when aggregated to the global level and between 4% and 35% at the country level (Crippa et al., 2023). For non- combustion and non- industrial process emissions, the accuracy is lower. Agricultural emissions, for example, depend upon many factors including the type of crops grown and livestock raised, specific agricultural practices, and other climate and non-climate factors. For these emissions, the accuracy is lower—around 30% for CH4 and fluorinated gases (HFCs, PFCs, and SF6).","","https://datacatalog.worldbank.org/public-licenses#cc-by"
NY.GDP.TOTL.RT.ZS,"CC BY-4.0","Total natural resources rents (% of GDP)","Total natural resources rents are the sum of oil rents, natural gas rents, coal rents (hard and soft), mineral rents, and forest rents.","Total natural resources rents are the sum of oil rents, natural gas rents, coal rents (hard and soft), mineral rents, and forest rents.","The Changing Wealth of Nations, World Bank (WB), uri: https://www.worldbank.org/en/publication/changing-wealth-of-nations/data, publisher: World Bank (WB);
Staff estimates, World Bank (WB), note: World Bank staff estimates based on sources and methods described in the World Bank's The Changing Wealth of Nations.","Environment: Natural resources contribution to GDP","WDI","% (share) of GDP","Annual","1970-2021","Weighted average","Methodology: The estimates of natural resources rents are calculated as the difference between the price of a commodity and the average cost of producing it. This is done by estimating the price of units of specific commodities and subtracting estimates of average unit costs of extraction or harvesting costs. These unit rents are then multiplied by the physical quantities countries extract or harvest to determine the rents for each commodity as a share of gross domestic product (GDP).","Accounting for the contribution of natural resources to economic output is important in building an analytical framework for sustainable development. In some countries earnings from natural resources, especially from fossil fuels and minerals, account for a sizable share of GDP, and much of these earnings come in the form of economic rents - revenues above the cost of extracting the resources.















Natural resources give rise to economic rents because they are not produced. For produced goods and services competitive forces expand supply until economic profits are driven to zero, but natural resources in fixed supply often command returns well in excess of their cost of production. Rents from nonrenewable resources - fossil fuels and minerals - as well as rents from overharvesting of forests indicate the liquidation of a country's capital stock. When countries use such rents to support current consumption rather than to invest in new capital to replace what is being used up, they are, in effect, borrowing against their future.","","","https://datacatalog.worldbank.org/public-licenses#cc-by"
EG.ELC.RNEW.ZS,"CC BY-4.0","Renewable electricity output (% of total electricity output)","Renewable electricity is the share of electrity generated by renewable power plants in total electricity generated by all types of plants.","Renewable electricity is the share of electrity generated by renewable power plants in total electricity generated by all types of plants.","IEA Energy Statistics Data Browser, International Energy Agency (IEA), uri: https://www.iea.org/data-and-statistics/data-tools/energy-statistics-data-browser, publisher: International Energy Agency (IEA), date accessed: 2025-03-25","Environment: Energy production & use","WDI","% (share) of electricity output","Annual","1960-2021","Weighted average","Methodology: The share of renewable electricity output is calculated using the formula:



Renewable Electricity Share(%)=(Electricity from Renewable Sources (MWh) / Total Electricity Output (MWh))×100



Where:



Electricity from Renewable Sources = Total electricity generated from hydropower, wind, solar, biomass, geothermal, and ocean energy.



Total Electricity Output = Sum of electricity generated from all sources, including fossil fuels, nuclear, and renewables.","Renewable energy sources are essential for reducing greenhouse gas emissions and combating climate change. They help decrease dependence on fossil fuels, enhancing energy security and price stability. The sector also drives economic growth by creating jobs and attracting investment. Technological advancements in renewables support innovation in storage, smart grids, and sustainable infrastructure. Additionally, they improve energy access in remote areas, promoting social and economic development worldwide.","","","https://datacatalog.worldbank.org/public-licenses#cc-by"
EG.FEC.RNEW.ZS,"CC BY-4.0","Renewable energy consumption (% of total final energy consumption)","Renewable energy consumption is the share of renewables energy in total final energy consumption.","Renewable energy consumption is the share of renewables energy in total final energy consumption.","IEA Energy Statistics Data Browser, International Energy Agency (IEA), uri: https://www.iea.org/data-and-statistics/data-tools/energy-statistics-data-browser, publisher: International Energy Agency (IEA), date accessed: 2025-03-25","Environment: Energy production & use","WDI","% (share) of final energy consumption","Annual","1990-2022","Weighted average","Methodology: The numerator includes the direct consumption of renewable energy sources plus the final consumption of gross electricity and heat estimated to have come from renewable sources, while the denominator is the total final energy consumption of all energy products.
Statistical concept(s):","","","","https://datacatalog.worldbank.org/public-licenses#cc-by"
EN.ATM.PM25.MC.ZS,"CC BY-4.0","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","Percent of population exposed to ambient concentrations of PM2.5 that exceed the WHO guideline value is defined as the portion of a country’s population living in places where mean annual concentrations of PM2.5 are greater than 10 micrograms per cubic meter, the guideline value recommended by the World Health Organization as the lower end of the range of concentrations over which adverse health effects due to PM2.5 exposure have been observed.","Percent of population exposed to ambient concentrations of PM2.5 that exceed the WHO guideline value is defined as the portion of a country’s population living in places where mean annual concentrations of PM2.5 are greater than 10 micrograms per cubic meter, the guideline value recommended by the World Health Organization as the lower end of the range of concentrations over which adverse health effects due to PM2.5 exposure have been observed.","Global Burden of Disease Study 2017 (GBD 2017), Institute for Health Metrics and Evaluation (IHME), uri: https://ghdx.healthdata.org/gbd-2017, publisher: Institute for Health Metrics and Evaluation (IHME), date published: 202112","Environment: Emissions","WDI","% (share) of population","Annual","1990-2017","Weighted average","Methodology: A. van Donkelaar, R.V. Martin, M. Brauer, N.C. Hsu, R.A. Kahn, R.C. Levy, A. Lyapustin, A.M. Sayer, D.M. Winker, "Global Estimates of Fine Particulate Matter using a Combined Geophysical-Statistical Method with Information from Satellites, Models, and Monitors," Environ. Sci. Technol 50, no. 7 (2016): 3762–3772; GBD 2017 Risk Factors Collaborators, "Global, regional, and national comparative risk assessment of 84 behavioural, environmental and occupational, and metabolic risks or clusters of risks for 194 countries and territories, 1990–2017: a systematic analysis for the Global Burden of Disease Study 2017," Lancet 392 (2018): 1923-1994; Shaddick G, Thomas M, Amini H, Broday DM, Cohen A, Frostad J, Green A, Gumy S, Liu Y, Martin RV, Prüss-Üstün A, Simpson D, van Donkelaar A, Brauer M. Data integration for the assessment of population exposure to ambient air pollution for global burden of disease assessment. Environ Sci Technol. 2018 Jun 29. Data provided by Institute for Health Metrics and Evaluation, University of Washington, Seattle. Data on exposure to ambient air pollution are derived from estimates of annual concentrations of very fine particulates produced by the Global Burden of Disease study, an international scientific effort led by the Institute for Health Metrics and Evaluation at the University of Washington. Estimates of annual concentrations are generated by combining data from atmospheric chemistry transport models, satellite observations of aerosols in the atmosphere, and ground-level monitoring of particulates. Overlaying PM2.5 estimates with gridded population data, the percent of a nation's people that lives in areas where PM2.5 concentrations exceed recommended levels is calculated by summing the population for grid cells where PM2.5 concentrations are beyond a threshold value, in this case 10 micrograms per cubic meter, and then dividing by total population.
Statistical concept(s):","Air pollution places a major burden on world health. In many places, including cities but also in rural areas, exposure to air pollution is the main environmental threat to health, responsible for 6.5 million deaths per year, about one every 5 seconds. Around 40 percent of the world’s people rely on household burning of wood, charcoal, dung, crop waste, or coal to meet basic energy needs. Cooking and heating with solid fuels create harmful smoke and particles that fill homes and the surrounding environment. Household air pollution from cooking and heating with solid fuels is responsible for 2.9 million deaths a year. Long-term exposure to high levels of fine particles in the air contributes to a range of health effects, including respiratory diseases, lung cancer, and heart disease, resulting in 4.2 million deaths annually. Not only does exposure to air pollution affect the health of the world’s people, it also carries huge economic costs and represents a drag on development, particularly for low and middle income countries and vulnerable segments of the population such as children and the elderly.","Pollutant concentrations are sensitive to local conditions, and even monitoring sites in the same city may register different levels. Direct monitoring of PM2.5 is still rare in most parts of the world, and measurement protocols and standards are not the same for all countries. These data should be considered only a general indication of air quality, intended to inform cross-country comparisons of the health risks due to particulate matter pollution. The guideline set by the World Health Organization (WHO) for PM2.5 is that annual mean concentrations should not exceed 10 micrograms per cubic meter, representing the lower range over which adverse health effects have been observed. The WHO has also recommended guideline values for emissions of PM2.5 from burning fuels in households.","","https://datacatalog.worldbank.org/public-licenses#cc-by"
