Time,"Country Name","Unemployment with intermediate education (% of total labor force with intermediate education)","Total employment, total (ages 15+)","Labor force, total","Unemployment, total (% of total labor force) (modeled ILO estimate)","Government expenditure on education, total (% of GDP)","Labor force with advanced education (% of total working-age population with advanced education)","Labor force with basic education (% of total working-age population with basic education)","Labor force with intermediate education (% of total working-age population with intermediate education)","New businesses registered (number)","Population, total","Tax revenue (% of GDP)","GDP growth (annual %)","GDP per capita, PPP (constant 2011 international $)","Industry, value added (annual % growth)","Manufacturing, value added (% of GDP)","Export volume index (2000 = 100)","Foreign direct investment, net outflows (% of GDP)","Foreign direct investment, net inflows (% of GDP)","GINI index (World Bank estimate)","Tax payments (number)","Population growth (annual %)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth total (% of people ages 15-24)","Unemployment with advanced education (% of total labor force with advanced education)"
2008,"Italy","7.76119995117188","23070523","24732425","6.71999979019165","4.40287017822266","73.8219985961914","23.5909996032715","58.8563995361328","87665","58826731","21.8923398499697","-1.05040283480383","37954.1606640052","-2.55960268676235","15.4344500520418","111.959799","2.82874667639437","-0.397381531858354","33.8","14","0.662469252941527","NA","NA","5.73929977416992"
2008,"Jamaica","NA","1187523","1324321","10.3299999237061","6.19131994247437","NA","NA","NA","2137","2790122","24.684756616975","-0.811736703280815","8565.22862647495","-3.1810187735729","8.03914806244762","105.8580739","0.116073366441464","10.063909731685","NA","72","0.526630114801646","NA","NA","NA"
2008,"Japan","NA","64421881","67092189","3.98000001907349","3.3191499710083","NA","NA","NA","5413","128063000","8.93159165356451","-1.09354060042271","36278.3694728356","-1.04766254668348","21.4282765048183","127.8117512","2.25577011441417","0.488791042951298","32.1","NA","0.0484253945978966","NA","NA","3.50999999046326"
2008,"Jordan","NA","1485482","1701569","12.6999998092651","NA","NA","NA","NA","2315","6489822","17.7695478124317","7.23240848035714","9714.78233696228","8.02487329559487","18.8090814298106","159.6376263","0.0583385308874943","12.8652101339453","32.6","26","4.67846407766532","NA","NA","NA"
2008,"Kazakhstan","NA","7826764","8382549","6.63000011444092","2.58945989608765","NA","NA","NA","17341","15674000","NA","3.30000000021091","19272.2140104254","2.54269654841832","11.7738896985166","238.736177","2.77585495081493","12.6039324591596","28.5","7","1.21836560954818","NA","NA","NA"
2008,"Kenya","NA","12915103","14500094","10.9309997558594","NA","NA","NA","NA","17896","39148416","NA","0.232282745665941","2335.25240659113","-0.047488055595764","12.0957706183263","182.9201155","0.121929054122407","0.266291327300955","NA","41","2.75155906438204","NA","NA","NA"
2008,"Kiribati","NA","NA","NA","NA","NA","NA","NA","NA","NA","98440","NA","-1.84743726369949","1829.82943926839","-9.38596214012576","5.35440182220041","134.0819997","0.0192792355430796","-0.911176903913664","NA","7","2.18646868662023","NA","NA","NA"
2008,"Korea, Dem. People’s Rep.","NA","14381675","15054538","4.46999979019165","NA","NA","NA","NA","NA","24335146","NA","NA","NA","NA","NA","179.8990927","NA","NA","NA","NA","0.543310983774329","99.9981918334961","99.999641418457","NA"
2008,"Korea, Rep.","NA","24135565","24923116","3.16000008583069","4.46395015716553","NA","NA","NA","50505","49054708","15.1477746968245","2.8292231734122","28588.3721177634","2.68281307803323","25.7982356054665","231.7425058","1.95891306814299","1.11627293123935","32.3","15","0.759316681850927","NA","NA","NA"
2008,"Kosovo","NA","NA","NA","NA","NA","NA","NA","NA","888","1747383","NA","2.64481865284974","7524.84420643031","23.0963724959394","11.061802519089","NA","0.642817681283374","9.43810012357359","NA","NA","0.803213477569189","NA","NA","NA"
2008,"Kuwait","NA","1359721","1383946","1.75","NA","NA","NA","NA","NA","2652340","0.875820292781423","2.47984383290134","93698.4616047025","NA","NA","141.2610709","6.16744606551374","-0.00403793833571568","NA","12","5.77884667630501","93.8983001708984","98.6433486938477","NA"
2008,"Kyrgyz Republic","NA","2206106","2403708","8.22000026702881","5.91318988800049","NA","NA","NA","3721","5318700","NA","8.40161595736801","2790.93490017638","13.9541568305436","13.2190269899927","184.9055078","-0.00248911188289493","7.33453790625908","31.5","76","0.950220144755314","NA","NA","NA"
2008,"Lao PDR","NA","2919764","2946681","0.912999987602234","2.27854990959167","NA","NA","NA","302","6052190","12.1029400169472","7.82490276260827","3732.00753346492","12.8927733060717","10.0831015739369","203.9867369","-1.37195379330292","4.18393738620134","NA","34","1.70647694161785","NA","NA","NA"
2008,"Latvia","7.60330009460449","1061568","1150616","7.73999977111816","5.40537977218628","84.1632995605469","25.4167003631592","66.7733001708984","8933","2177322","20.8291499482018","-3.54764422461135","21384.3134623671","-4.74595836989985","9.71794243700576","276.6272189","0.96157631190756","4.02485637056234","37.2","7","-1.0509395443743","NA","NA","4.41769981384277"
2008,"Lebanon","NA","1312851","1420377","7.66699981689453","2.00731992721558","NA","NA","NA","NA","4111047","16.357481200151","10.4738723293947","14597.6257552497","15.7770836333386","8.14944479587377","359.5933763","3.3755368884243","14.8253104912936","NA","20","0.599720273068473","NA","NA","NA"
2008,"Lesotho","NA","549378","851224","35.4599990844727","11.3896799087524","NA","NA","NA","1407","1999930","51.1601370720259","6.73953368064724","2227.57168810688","8.76043908059955","20.2684647685666","385.2243583","-0.00733711111696053","0.588541127453335","NA","20","0.886095129354892","NA","NA","NA"
2008,"Liberia","NA","1111186","1166724","4.76000022888184","3.16142010688782","NA","NA","NA","NA","3662993","19.9832025650543","7.14693928507026","674.984836775238","18.6974932058323","6.00824313665055","46.2974923","-13.0582013445242","33.3555962813554","NA","33","4.18295563717997","NA","NA","NA"
2008,"Libya","NA","1859048","2291440","18.871000289917","NA","NA","NA","NA","NA","6053078","NA","2.66735578975754","28983.5172282465","NA","4.45167643610785","139.641791","6.75714093317702","4.71801798827667","NA","NA","1.37593409165659","NA","NA","NA"
2008,"Liechtenstein","NA","NA","NA","NA","2.04836988449097","NA","NA","NA","15","35541","NA","1.79808768644494","NA","NA","NA","NA","NA","NA","NA","NA","0.618096036655233","NA","NA","NA"
2008,"Lithuania","6.89039993286133","1424157","1512342","5.82999992370605","4.83453989028931","80.8955993652344","9.4419002532959","59.8751983642578","5432","3198231","5.92543671545035","2.62807796060045","23567.7027097214","1.72881273486148","15.6991922286356","318.0645161","0.566505843468407","3.98645661762475","35.7","15","-1.02848317546539","NA","NA","3.01530003547668"
2008,"Luxembourg","6.41739988327026","209254","220410","5.05999994277954","NA","75.8699035644531","28.9911994934082","53.8567008972168","2135","488650","24.6883617305349","-1.27958557243456","94900.3467241975","-15.618013175013","6.95212601801258","211.8491921","20.6020089075302","12.7433353153654","32.6","23","1.78749663225793","NA","NA","3.47070002555847"
2008,"Macao SAR, China","2.41000008583069","300020","309395","3.02999997138977","2.20792007446289","NA","NA","NA","NA","514348","30.3943385813901","3.39359353350628","80762.3996896231","NA","1.42942298521698","71.71478257","4.03813699549283","19.0396635108327","NA","NA","2.06750632532795","NA","NA","2.61999988555908"
2008,"Macedonia, FYR","34.1179008483887","612399","924528","33.7599983215332","NA","81.5481033325195","24.7544002532959","62.3516998291016","9702","2067378","18.5239461061968","5.47171177433134","11043.8277318292","5.05731463576988","9.77198775579069","179.3796403","0.112887621274216","6.17271699220342","NA","40","0.0929144121920078","NA","NA","23.7138996124268"
2008,"Madagascar","NA","9545074","9863538","3.2279999256134","2.91040992736816","NA","NA","NA","NA","19996469","NA","7.12851353881621","1523.01987327079","3.57138862055353","12.8993292618013","139.8918671","0.473793623553111","12.0524518259046","NA","25","2.85561434637166","NA","NA","NA"
2008,"Malawi","NA","5472668","5895222","7.19700002670288","NA","NA","NA","NA","797","14271234","NA","7.63973677410392","948.226519532282","8.38450703300242","11.7182967489298","172.5649233","0.348631546289352","3.67275346500622","NA","23","3.06129406831288","NA","NA","NA"
2008,"Malaysia","NA","11186960","11573526","3.33999991416931","3.95852994918823","NA","NA","NA","41623","27111069","14.6629773008749","4.83176989511323","20687.1311182996","-0.874345049345209","24.5607575706411","144.5567291","6.67205612927142","3.2807912965275","45.5","12","1.80597340619073","NA","NA","4.3600001335144"
2008,"Maldives","NA","157727","164500","4.11600017547607","4.470290184021","NA","NA","NA","1092","345054","11.5788828140298","9.48533266057873","12744.7831900058","10.113612820829","3.25029262231885","224.8425638","NA","7.97903444514319","NA","3","2.63814549240785","NA","NA","NA"
2008,"Mali","NA","4019681","4509076","10.8540000915527","3.42027997970581","NA","NA","NA","NA","14138216","11.8957876728799","4.77338272676239","1808.88762645838","1.56612802484395","NA","177.749022","0.889505798835163","2.7324134103765","NA","59","3.32678238377069","NA","NA","NA"
2008,"Malta","4.9850001335144","159495","169640","5.98000001907349","5.57061004638672","73.7435989379883","23.5876007080078","52.9412002563477","2759","409379","26.1314471258179","3.34651273129842","28437.7378612324","NA","13.4286227095469","91.90432383","180.031978815021","165.279804387135","29","NA","0.650655460565174","NA","NA","1.42190003395081"
2008,"Marshall Islands","NA","NA","NA","NA","NA","NA","NA","NA","NA","52218","18.4301738283001","-1.64487433345859","3335.7630227933","3.28828872109339","2.85675760141374","162.5152805","14.3714816606202","3.72720411638916","NA","9","0.155239358472515","NA","NA","NA"
2008,"Mauritania","NA","894508","997072","10.1820001602173","3.55224990844727","NA","NA","NA","NA","3407541","NA","1.07996716687543","3388.83543285186","1.34725844964782","5.24208792044232","199.4373578","0.075029674789551","8.61573577793554","35.7","37","2.82379154053421","NA","NA","NA"
2008,"Mauritius","14.6627998352051","511775","551604","7.21999979019165","3.06307005882263","57.505298614502","37.3530006408691","51.8018989562988","9013","1244121","16.9672194586532","5.38696257005078","14854.6433818509","5.07047722145857","15.3106024893229","151.489732","0.524770548973916","3.78088836995991","NA","8","0.361630847401639","NA","NA","2.9811999797821"
2008,"Mexico","5.20970010757446","46597412","48488143","3.90000009536743","4.85821008682251","75.2104034423828","38.9142990112305","51.3512001037598","27226","113661809","10.0237676418846","1.14358458038015","16293.0312963038","-1.0494438239522","15.8421989105416","111.1852827","0.28773231135172","2.89982835789111","44.6","NA","1.61908453538643","92.9255981445313","98.3823013305664","4.42859983444214"
2008,"Micronesia, Fed. Sts.","NA","NA","NA","NA","NA","NA","NA","NA","NA","104478","4.29252676051837","-2.21772428792819","3167.71662996746","10.5025298508492","0.403316616472679","96.16886426","NA","-2.0162164670866","NA","21","-0.572640859328172","NA","NA","NA"
2008,"Moldova","NA","1260653","1312894","3.98000001907349","8.23733043670654","NA","NA","NA","5719","3570108","20.4460968019778","7.800000100239","3875.90436411118","1.79999993600491","11.0400833291681","241.6254475","0.515788606271508","12.0005494461396","34.7","53","-0.190345177630993","NA","NA","NA"
2008,"Monaco","NA","NA","NA","NA","NA","NA","NA","NA","NA","35853","NA","9.99999999999939","NA","NA","NA","NA","NA","NA","NA","NA","2.09127738641303","NA","NA","NA"
2008,"Mongolia","5.93289995193481","1066722","1129526","5.55999994277954","NA","71.2323989868164","48.1650009155273","54.2932014465332","8656","2628131","21.6518153603901","8.90036794639215","7576.48136329836","-0.789395692225597","6.56204437321324","141.5283167","0.111013808966093","15.0216154252615","NA","41","1.39704916030083","NA","NA","4.60790014266968"
2008,"Montenegro","NA","205427","247950","17.1499996185303","NA","NA","NA","NA","3397","616969","NA","7.22279625787461","14559.2131506205","22.9523332263603","5.13212895043134","NA","2.4254010031842","21.4512859730987","30.5","89","0.177475866720179","NA","NA","NA"
2008,"Morocco","NA","10084147","11151236","9.56999969482422","5.34215021133423","NA","NA","NA","26511","31596855","26.4926255843365","5.92327768597593","6106.84544477839","5.89969947407964","15.0930527408122","132.7649673","0.341518374201152","2.66604849874858","NA","28","1.18103201381626","55.1479187011719","77.8629608154297","NA"
2008,"Mozambique","NA","8073131","10338170","21.9090003967285","NA","NA","NA","NA","NA","22846758","NA","6.87620544687803","857.526881720011","3.66940302769908","12.351147057947","387.7041521","0.432820447900632","5.57989132689963","45.6","37","2.92401815346134","NA","NA","NA"
2008,"Myanmar","NA","23299069","23486340","0.796999990940094","NA","NA","NA","NA","1568","49479752","NA","10.2553053930155","3112.23973581319","17.7149252234315","16.8209693004769","191.2962867","NA","2.71127181000311","NA","NA","0.62475990416533","NA","NA","NA"
2008,"Namibia","NA","581206","752225","22.7339992523193","6.48398017883301","NA","NA","NA","997","2106375","30.0891562086562","2.64981196691456","8207.70498040061","3.90464581277033","11.4197931682055","138.3055546","0.0843602751198867","8.83464147976031","NA","37","1.26414330449709","NA","NA","NA"
2008,"Nauru","NA","NA","NA","NA","NA","NA","NA","NA","NA","9947","NA","34.419290658104","5384.92234588644","NA","NA","93.32915832","0","3.72455364059752","NA","NA","-0.551407482643519","NA","NA","NA"
2008,"Nepal","1.66949999332428","13421669","13604039","1.3400000333786","3.8051700592041","62.5460014343262","80.3979034423828","71.7656021118164","8727","26475859","10.4400864087645","6.1046391423169","1850.0250412581","1.74324822564292","7.01090407989623","78.25940604","NA","0.00793215735192787","NA","34","0.990740701038185","NA","NA","5.95489978790283"
2008,"Netherlands","2.64890003204346","8687251","8932866","2.75","5.09226989746094","79.7276992797852","39.062801361084","69.8585968017578","38100","16445593","21.3749857235165","1.69906077813596","47134.3029916063","0.859706298228176","11.5618394681795","154.6296296","29.0898633422536","20.8487825342813","29.3","9","0.389292461499527","NA","NA","1.70439994335175"
2008,"New Caledonia","NA","99657","115986","14.0790004730225","NA","NA","NA","NA","NA","242750","NA","NA","NA","NA","NA","77.46586996","NA","NA","NA","NA","1.45230768383707","NA","NA","NA"
2008,"New Zealand","4.28000020980835","2194713","2286635","4.01999998092651","5.50641012191772","NA","NA","NA","53512","4259800","31.490319960763","-1.54552642609185","31881.1215825182","-6.22559141624734","12.3970951971606","123.6192108","0.62970525827452","1.94475748072775","NA","8","0.848701402422591","NA","NA","3.09999990463257"
2008,"Nicaragua","NA","2202463","2348040","6.19999980926514","NA","NA","NA","NA","NA","5594506","13.2016760492309","3.43571693608078","4092.06141219441","-0.402358371130092","14.0052410763367","197.9108588","0.222432340565181","7.38263530352053","NA","66","1.30257354797439","NA","NA","NA"
2008,"Niger","NA","5940607","6055688","1.93299996852875","3.66293001174927","NA","NA","NA","36","15228525","NA","9.5876732094865","816.236289639641","3.55570189441008","4.85850255511633","113.5749464","-0.631453720313638","5.2177691666364","NA","41","3.74790205880155","NA","NA","NA"
2008,"Nigeria","NA","44359083","46230729","4.0479998588562","NA","NA","NA","NA","64017","150347390","5.45909857458821","6.27026369732737","4710.55465978387","-0.870733499282039","11.1961184280668","105.623238","0.505346698495462","3.93891762296611","NA","NA","2.64896708696089","51.0776596069336","66.3835372924805","NA"
2008,"Northern Mariana Islands","NA","NA","NA","NA","NA","NA","NA","NA","NA","57431","NA","-11.070110701107","NA","NA","NA","9.029198134","0","1.06900958466454","NA","NA","-3.56105488548614","NA","NA","NA"
2008,"Norway","1.76579999923706","2532455","2598720","2.54999995231628","6.28107976913452","86.7190017700195","52.8806991577148","71.9166030883789","17528","4768212","27.8656489345513","0.480792154242835","64586.1779018675","-0.768372625763064","7.73510650653728","106.6000849","7.85336580311737","4.44882120540337","27","4","1.24633301535167","NA","NA","1.34549999237061"
2008,"Oman","NA","946164","1172138","4.14200019836426","NA","NA","NA","NA","1699","2759014","2.41565284971881","8.19969581343223","44938.9404412344","NA","10.4846251403829","88.09084473","0.959514221905279","4.84667842395412","NA","15","3.55094395744781","86.6211395263672","97.6298217773438","NA"
2008,"Pakistan","3.45210003852844","52154785","54888464","4.98000001907349","2.74622988700867","25.9356994628906","11.1578998565674","9.68089962005615","3985","163644603","9.49355748553362","1.7014054654513","4273.03512307329","8.47259036750071","14.7858592945967","182.3636147","0.0288103420528284","3.1973600016996","NA","NA","2.04442812140506","55.5263710021973","71.112907409668","3.51780009269714"
2008,"Palau","NA","NA","NA","NA","NA","NA","NA","NA","NA","20228","16.6529228790324","-6.41426618474485","12783.5191643963","-22.5370646840943","0.924228315331888","66.96956538","0","2.40882393778261","NA","11","0.555226490801842","NA","NA","NA"
2008,"Panama","10.8500003814697","1531521","1626676","5.84999990463257","3.59278988838196","NA","NA","NA","971","3516268","NA","9.85565485158463","15113.2544161645","15.6564262180417","7.07330290848879","152.9670399","0.967169174059707","9.50075760790259","53.4","52","1.79230989792463","NA","NA","6.78999996185303"
2008,"Papua New Guinea","NA","2933834","2997895","2.13599991798401","NA","NA","NA","NA","NA","6787187","NA","-0.29427645788337","2841.83903456387","-3.33333333333336","2.51332825590251","86.91998237","3.17340580033003E-06","-0.262123498673216","NA","32","2.37452387770976","NA","NA","NA"
2008,"Paraguay","9.28829956054688","2672239","2830458","4.42000007629395","NA","87.4188995361328","48.4070014953613","60.3641014099121","1121","6047117","10.7677597999972","6.35911701955953","6892.40935423393","6.58210609581182","11.4466051057343","188.9480739","0.40540137227397","1.82584096767349","50.7","35","1.34782927812537","93.2920837402344","97.964241027832","3.98779988288879"
2008,"Peru","13.0573997497559","14940125","15572305","4.05999994277954","2.8677499294281","78.1323013305664","51.265998840332","61.5718002319336","55684","28641980","16.5121709202423","9.1265683014642","9323.3539382107","9.46142166095537","16.2965420065264","167.7982648","0.6103657975377","5.74335697642786","47.8","9","1.22688046618203","NA","NA","6.8105001449585"
2008,"Philippines","8.35999965667725","35059907","36414550","3.72000002861023","2.69298005104065","NA","NA","NA","13470","90751864","13.5893944216829","4.15275684345615","5309.44218816514","4.80777105949059","22.8067910350621","143.2006873","1.13093538864339","0.769268070296476","NA","47","1.62004279897735","95.4200973510742","97.7508010864258","9.5"
2008,"Poland","9.04179954528809","16315288","17565954","7.11999988555908","5.04044008255005","78.4834976196289","14.6969003677368","53.1418991088867","12678","38125759","18.163566651556","4.24971146966232","20391.9002245226","5.34481046732272","16.2962484905553","267.6880223","0.874084298742913","2.730155287158","NA","41","0.0136373796827091","NA","NA","4.22830009460449"
2008,"Portugal","9.24580001831055","5127713","5546491","7.55000019073486","4.70212984085083","85.0627975463867","56.7308006286621","66.3299026489258","31324","10558177","21.0319634118101","0.199272248747334","27590.3749475111","-2.63174288626468","11.9443632786606","132.6196474","2.07949913419376","2.98517179734481","36.6","7","0.144191279853498","NA","NA","8.05879974365234"
2008,"Puerto Rico","NA","1204079","1360237","11.4799995422363","NA","NA","NA","NA","NA","3760866","NA","-1.84426968724071","34379.7274443101","NA","42.9668879682974","NA","NA","NA","NA","16","-0.58667739163101","NA","NA","NA"
2008,"Qatar","NA","986972","990385","0.310000002384186","4.22755002975464","NA","NA","NA","2158","1389342","15.9231922749492","17.6635563797622","119723.100711958","21.3859808830223","10.1664851531163","113.8439119","3.17322198468477","3.27806417323866","NA","3","15.5185397571342","93.9897308349609","95.6869888305664","NA"
2008,"Romania","5.47499990463257","8801669","9342614","5.78999996185303","NA","81.1158981323242","30.2411994934082","56.1180992126465","100646","20537875","16.8410247527273","8.25986878487832","18923.6336248379","18.9760779769887","22.1236212707448","234.8837209","0.146533491337872","6.39864237289814","36.4","113","-1.66638264306554","NA","NA","2.86560010910034"
2008,"Russian Federation","8.77000045776367","71849482","76697252","6.32000017166138","4.10174989700317","NA","NA","NA","415693","142742350","15.8180866733855","5.24795353229554","24005.996684608","1.85114459341429","14.9331726538879","158.5015114","3.35146445477605","4.50270414358429","41.6","NA","-0.0439422615372963","NA","NA","4.05000019073486"
2008,"Rwanda","NA","4776070","4897881","2.48699998855591","3.73219990730286","NA","NA","NA","1136","9708169","NA","11.1612446148125","1263.51109715284","15.0972939501156","5.55762498607838","174.5747609","0","2.12642091315409","NA","25","2.72279129627391","NA","NA","NA"
2008,"Samoa","NA","35248","36358","3.05599999427795","5.14420986175537","NA","NA","NA","73","183526","NA","1.0090866576427","5728.00913068809","-1.02901448653051","17.0607491212552","81.47642511","0","7.12572251604444","42","37","0.677946458461816","NA","NA","NA"
2008,"San Marino","NA","NA","NA","NA","NA","NA","NA","NA","NA","30351","15.3668310957956","1.65016501650166","91087.9241320758","NA","NA","NA","NA","NA","NA","NA","1.23990449355596","NA","NA","NA"
2008,"Sao Tome and Principe","NA","44742","53048","15.7119998931885","5.5544900894165","NA","NA","NA","NA","166913","14.8753703590582","8.18617181896396","2531.52812872415","6.02343307183131","6.588541694942","162.9337028","0.0503074728729785","42.0928075508348","NA","42","2.31030777710925","69.5363922119141","80.2031631469727","NA"
2008,"Saudi Arabia","NA","8510551","8966123","5.07999992370605","5.13781023025513","NA","NA","NA","4768","25940770","NA","6.24977275479299","46678.5535324512","5.20794508553257","8.98299745849404","117.0891238","0.672882172418145","7.59063232581143","NA","14","2.6887969213429","NA","NA","NA"
2008,"Senegal","NA","3310478","3683009","10.1149997711182","5.04806995391846","NA","NA","NA","1757","12203957","NA","3.68252440283356","2166.24105005464","-1.06317096296796","12.30935396439","120.9022342","1.35824382979997","3.37749744121777","NA","59","2.74464166656871","NA","NA","NA"
2008,"Serbia","19.4885997772217","2797485","3238929","13.6300001144409","4.70663022994995","73.5688018798828","38.1647987365723","52.4249992370605","10777","7350222","22.4077520047632","5.36668342399777","12915.965650617","4.40788956937426","14.0039218726479","356.0115145","0.666463838378775","8.23322239499521","NA","67","-0.425705551624613","NA","NA","9.71870040893555"
2008,"Seychelles","NA","NA","NA","NA","NA","NA","NA","NA","NA","86956","22.3678904558872","-2.14689265536722","20064.3023983281","-3.11749537804864","9.29386246856893","149.9129678","1.3399509347327","18.5923820972895","NA","27","2.23628271543202","NA","NA","NA"
2008,"Sierra Leone","NA","2066755","2153046","4.00699996948242","2.41317009925842","NA","NA","NA","555","6165372","8.21251555000351","5.39828520912509","1156.41938302148","-10.4401031123598","2.43693824798229","1089.3479","-0.180751983883313","2.11917578387553","NA","29","2.46228017215379","NA","NA","NA"
2008,"Singapore","4.15000009536743","2525183","2629314","3.96000003814697","2.77936005592346","NA","NA","NA","23544","4839396","13.8535718014975","1.78762022808476","66046.14738518","-0.116045591448668","20.0133906707983","217.1077509","4.14324412292659","6.34706686987583","NA","5","5.32151708302623","NA","NA","4.65999984741211"
2008,"Sint Maarten (Dutch part)","NA","NA","NA","NA","NA","NA","NA","NA","NA","33964","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.451494680650392","NA","NA","NA"
2008,"Slovak Republic","9.72469997406006","2426930","2681953","9.51000022888184","3.52674007415771","77.4422988891602","15.0010004043579","61.8106002807617","17625","5379233","16.4063786311503","5.62977902491171","25382.1684009197","7.84242834442132","20.1896588141881","314.0065147","0.520805550980634","4.62687859021745","26","32","0.0857552995195914","NA","NA","4.26700019836426"
2008,"Slovenia","5.11719989776611","990204","1035464","4.36999988555908","5.10609006881714","82.4908981323242","27.1103992462158","59.2711982727051","6235","2021316","19.3949227942523","3.30013029911653","31137.7763671714","1.93164107788701","19.2151086698467","218.6721992","2.39578072156772","1.9447439128519","23.7","21","0.158140843634363","NA","NA","3.62599992752075"
2008,"Solomon Islands","NA","210649","215150","2.09299993515015","8.79998970031738","NA","NA","NA","NA","504477","NA","7.09449514277306","1924.00148909198","NA","NA","168.0451163","0.620524728040618","12.3586789691371","NA","34","2.31347862794371","NA","NA","NA"
2008,"Somalia","NA","2572228","2735286","5.96099996566772","NA","NA","NA","NA","NA","11369276","NA","NA","NA","NA","NA","125.6452148","NA","NA","NA","NA","2.95167705451534","NA","NA","NA"
2008,"South Africa","27.5562992095947","15078122","19438477","22.4300003051758","4.86600017547607","83.3135986328125","40.1981010437012","66.64990234375","287704","50412129","26.8132168709739","3.19105164505264","11989.8600536776","0.123509180019539","14.4232973120597","129.5951142","-0.738273391540266","3.44305175392585","63","9","1.04677249194791","NA","NA","6.91750001907349"
2008,"South Sudan","NA","3361143","3826017","12.1499996185303","NA","NA","NA","NA","3221","9263136","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4.48571266694344","26.8312797546387","36.702278137207","NA"
2008,"Spain","12.5663003921509","20518705","23119646","11.25","4.50093984603882","80.864501953125","35.6184997558594","65.4241027832031","100756","45954106","13.257362986853","1.11768686002978","34163.9463911854","-0.425729992728947","13.3252704427871","126.2562814","4.6278403332483","4.86587398938935","34.2","9","1.59533049906372","97.6306076049805","99.5643081665039","7.54330015182495"
2008,"Sri Lanka","NA","7876788","8310608","5.21999979019165","NA","NA","NA","NA","4321","19945832","13.2773344349014","5.9500881450785","7723.23923297697","5.91814533730361","17.9540941740982","132.1243057","0.151540306011633","1.84746544865397","NA","59","0.679351091596139","90.5579528808594","97.9817962646484","NA"
2008,"St. Kitts and Nevis","NA","NA","NA","NA","NA","NA","NA","NA","NA","50332","22.452218683465","6.2919152175636","23086.4714259289","4.19880686531613","6.03002819494464","146.3987634","0.809084944161199","24.0757587080518","NA","27","1.0967497439414","NA","NA","NA"
2008,"St. Lucia","NA","74463","85315","12.7200002670288","4.68917989730835","NA","NA","NA","582","169220","20.9511333335798","5.65432100921164","12421.8635799009","14.3421822383254","3.47962799686746","184.5947467","0.392107803232981","12.5728255459243","NA","35","1.14827655118563","NA","NA","NA"
2008,"St. Martin (French part)","NA","NA","NA","NA","NA","NA","NA","NA","NA","29376","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.61634239036405","NA","NA","NA"
2008,"St. Vincent and the Grenadines","NA","44371","54643","18.7999992370605","NA","NA","NA","NA","168","109165","23.8571431995147","6.66701243752563","10494.0103411324","-5.21970881217506","4.09080067247607","73.95005554","0.00186402433052368","22.898584028539","NA","36","0.108151716222619","NA","NA","NA"
2008,"Sudan","NA","7813952","8975195","12.9079999923706","2.20143008232117","NA","NA","NA","NA","32955496","NA","7.80196333439382","3317.85603979627","-2.10418635457546","5.35732025118078","201.8173329","NA","3.0317696588613","NA","42","2.06319520900434","53.5173797607422","65.8053512573242","NA"
2008,"Suriname","NA","174033","191461","9.10299968719482","NA","NA","NA","NA","131","515148","17.3487421873582","4.14340652524501","13397.0202307943","8.16394535154947","25.3144978346051","218.911108","0","-6.54973190348526","NA","30","1.06221110293239","94.6209411621094","99.4164199829102","NA"
2008,"Sweden","6.02860021591187","4589707","4892006","6.17999982833862","6.3907299041748","83.1157989501953","43.4113998413086","76.0649032592773","27555","9219637","27.0263688234646","-0.55704762769993","43466.1418421499","-3.89137408399306","16.840747679994","122.5142857","6.76399355919698","8.06212515243616","28.1","6","0.779033290770134","NA","NA","3.3238000869751"
2008,"Switzerland","3.7393000125885","4262226","4409978","3.34999990463257","4.86799001693726","81.1707992553711","42.2233009338379","64.040901184082","22039","7647675","9.9129224515215","2.1547018611349","56755.8381307405","3.21125615911602","19.9573054954963","139.2985139","5.46286446440626","0.539526277360948","33.8","19","1.27061807385776","NA","NA","2.42140007019043"
2008,"Syrian Arab Republic","NA","5049789","5668789","10.9200000762939","4.59525012969971","NA","NA","NA","472","20325443","NA","NA","NA","NA","NA","132.2441567","NA","NA","NA","20","3.46715084687792","NA","NA","NA"
2008,"Tajikistan","NA","2426510","2730312","11.1260004043579","3.45983004570007","NA","NA","NA","1080","7309728","NA","7.89999783111581","1991.89316190828","-7.12119249107458","NA","90.12798862","NA","7.28081619931467","NA","69","2.17601962485099","NA","NA","NA"
2008,"Tanzania","NA","18983732","19673588","3.50600004196167","4.25244998931885","NA","NA","NA","NA","43270144","NA","5.56659564830453","1986.91495448207","6.53220157132685","6.96962652164712","205.3439416","NA","5.05422563792856","NA","48","3.16112249027247","NA","NA","NA"
2008,"Thailand","NA","38476357","38935392","1.17999994754791","3.50850009918213","NA","NA","NA","27655","66545760","15.3848816495263","1.72566790833977","12757.1578402025","2.31110463214243","30.7097958448663","186.246605","0.802962795131736","2.93824805764496","40.3","21","0.527560923795048","NA","NA","NA"
2008,"Timor-Leste","NA","239346","253773","5.68499994277954","NA","NA","NA","NA","409","1078110","NA","10.0047134334443","9822.37592411801","11.6464874893449","0.24908518208102","NA","0","0.904007198984389","NA","15","1.22600613699799","NA","NA","NA"
